Source,Tweet Source,Company,Review Date,User Location,Review
Twitter,Twitter for iPhone,Bharti Axa Car Plan,2/10/2020 15:18,,@BhartiAXAGI By the way I have hand over all required document to surveyor on last friday
Twitter,Twitter for iPhone,Bharti Axa Car Plan,2/10/2020 15:17,,@BhartiAXAGI I have registered complain on 12th jan today is 10th feb one month passed you lazy people still invest… https://t.co/AeiCqDpE59
Twitter,Twitter for iPhone,Bharti Axa Car Plan,2/10/2020 8:44,India,@TraiIndia @irdainsurance is there no solution to the pesky calls from insurance vendors? I have got a total of 124… https://t.co/XGASeMUqlp
Twitter,Twitter for Android,Bharti Axa Car Plan,2/10/2020 8:04,,"I bought one own damage policy @BhartiAXAGI of my car ,  HP 67 8786 through broker @abcapital .

My payment amounti… https://t.co/Bq4FUMV9Ro"
Twitter,Twitter for Android,Bharti Axa Car Plan,2/10/2020 7:53,"Chittoor, India","@BhartiAXAGI Mobile no. 9642539683
Email : jaffer0000000@gmail.com"
Twitter,Twitter for Android,Bharti Axa Car Plan,2/10/2020 7:19,"Chittoor, India",@BhartiAXAGI what the hell is going on. I have been trying to buy two wheeler insurance and both of my transactions… https://t.co/xKTZOdUC2I
Twitter,Twitter for Android,Bharti Axa Car Plan,2/10/2020 5:42,"Gurgaon, India","RT @EngrDharmendra: @BhartiAXAGI @CNBC_Awaaz @irdaindia THIRD WORKING DAY AND REMINDER 3
AS PER YOUR TWEET.

Also REPLIED to #BhartiaxaGI a…"
Twitter,Twitter for Android,Bharti Axa Car Plan,2/10/2020 2:53,"Gurgaon, India","@BhartiAXAGI @CNBC_Awaaz @irdaindia THIRD WORKING DAY AND REMINDER 3
AS PER YOUR TWEET.

Also REPLIED to… https://t.co/wX5tsL2XXb"
Twitter,Twitter Web App,Bharti Axa Car Plan,2/9/2020 11:30,bhopal mp,"it says NO. OF CLAIMS ARE MORE CANT RENEW POLICY  CONTACT LOCAL OFFICE ,when i contacted local office last time(for… https://t.co/QZU51d3oyA"
Twitter,Twitter Web App,Bharti Axa Car Plan,2/9/2020 11:30,bhopal mp,"i had purchased a Zero dep poilcy cover from @BhartiAXAGI for my pulsar 220 (2017), last june it was stolen , but w… https://t.co/82ElEtvqD0"
Twitter,Twitter for Android,Bharti Axa Car Plan,2/8/2020 15:39,"Bengaluru, India",@BhartiAXAGI First solve customers problems before these suggestions.
Twitter,Twitter for Android,Bharti Axa Car Plan,2/8/2020 14:20,,"Y""s Aadhaar and PAN copy is taken and digital signature is used(how this is possible) to create a new policy.… https://t.co/HCe7qOPker"
Twitter,Twitter Web App,Bharti Axa Car Plan,2/8/2020 9:57,,"@BhartiAXAGI Your customer care as well as website is pathetic, suggest to wind up your business."
Twitter,Twitter for Android,Bharti Axa Car Plan,2/8/2020 6:09,"Gurgaon, India","@BhartiAXAGI @CNBC_Awaaz @irdaindia ALSO REPLIED TO #BhartiaxaGI on EMAIL AS ATTACHED. 

SECOND WORKING DAY AND REM… https://t.co/8OvYt9i1hA"
Twitter,Twitter for Android,Bharti Axa Car Plan,2/8/2020 5:49,,RT @EngrDharmendra: @BhartiAXAGI @CNBC_Awaaz @irdaindia Now this is the NEW Heights of Mental Harassment as Now #BhartiaxaGI sent me the sa…
Twitter,Twitter for Android,Bharti Axa Car Plan,2/8/2020 5:45,,"RT @EngrDharmendra: https://t.co/TuYDLipdVc Must watch.

This was the Advertising campaign from Bharti Axa for the critical illness policy.…"
Twitter,Twitter for Android,Bharti Axa Car Plan,2/8/2020 5:17,"Gurgaon, India","@BhartiAXAGI SECOND WORKING DAY...REMINDER 2

@CNBC_Awaaz @irdaindia https://t.co/hssgGyeHmh"
Twitter,Twitter for Android,Bharti Axa Car Plan,2/8/2020 5:14,"Gurgaon, India",RT @EngrDharmendra: @BhartiAXAGI @CNBC_Awaaz @irdaindia #BhartiaxaGI This is the letter you sent it to me on 07 FEB 2020 in which it is cle…
Twitter,Twitter for Android,Bharti Axa Car Plan,2/8/2020 5:14,"Gurgaon, India",RT @EngrDharmendra: @BhartiAXAGI @CNBC_Awaaz @irdaindia Now this is the NEW Heights of Mental Harassment as Now #BhartiaxaGI sent me the sa…
Twitter,Twitter for Android,Bharti Axa Car Plan,2/8/2020 4:57,,@BhartiAXAGI Please be cautious while buying any policies from Bharati Axa. All policies are sold on false promises… https://t.co/shOpezMnem
Twitter,Twitter for Android,Bharti Axa Car Plan,2/8/2020 4:56,,@BhartiAXAGI Please be cautious while buying any policies from Bharati Axa. All policies are sold on false promises… https://t.co/GwrEOMvDxP
Twitter,Twitter for Android,Bharti Axa Car Plan,2/8/2020 4:55,,@arshi_nadeem @BhartiAXAGI Please be cautious while buying any policies from Bharati Axa. All policies are sold on… https://t.co/kb9l3Yoeem
Twitter,Twitter for Android,Bharti Axa Car Plan,2/7/2020 16:42,"Gurgaon, India","https://t.co/TuYDLipdVc Must watch.

This was the Advertising campaign from Bharti Axa for the critical illness pol… https://t.co/ck0Nik4czF"
Twitter,Twitter for Android,Bharti Axa Car Plan,2/7/2020 16:12,"Mumbai, India",@BhartiAXAGI I got the Refund Of Rs 732.55 whereas I was charged Rs 916.What abt Rs 184 ?
Twitter,Twitter for Android,Bharti Axa Car Plan,2/7/2020 14:38,"Pune, India",@BhartiAXAGI Your company is fraud so don't teach others
Twitter,Twitter for Android,Bharti Axa Car Plan,2/7/2020 14:23,"Gurgaon, India",@BhartiAXAGI @CNBC_Awaaz @irdaindia @policybazaar What is your stand on it as I have bought this policy from you fi… https://t.co/espFpMNNoj
Twitter,Twitter for Android,Bharti Axa Car Plan,2/7/2020 14:18,"Gurgaon, India",@BhartiAXAGI @CNBC_Awaaz @irdaindia #BhartiaxaGI This is the letter you sent it to me on 07 FEB 2020 in which it is… https://t.co/hsVuGNvjsi
Twitter,Twitter for Android,Bharti Axa Car Plan,2/7/2020 14:02,"Gurgaon, India",@BhartiAXAGI @CNBC_Awaaz @irdaindia Now this is the NEW Heights of Mental Harassment as Now #BhartiaxaGI sent me th… https://t.co/7MqoCuorec
Twitter,Twitter for iPhone,Bharti Axa Car Plan,2/7/2020 12:36,,@BhartiAXAGI How long it will take to your so called cbi type investigation
Twitter,Twitter for iPhone,Bharti Axa Car Plan,2/7/2020 12:01,,"@BhartiAXAGI you are the dumbest and rubbish general Insurance provider, as my comercial vehicle is waiting for you… https://t.co/WiwTqrqnJG"
Twitter,Twitter for Android,Bharti Axa Car Plan,2/7/2020 9:01,,Hello @BajajAllianzLIC @vikasbajaj i would like you to see that fraud on your name is done by calling customers and… https://t.co/78aKqPFMoF
Twitter,Twitter for Android,Bharti Axa Car Plan,2/7/2020 8:17,"Gurgaon, India",@BhartiAXAGI I got the Acknowledgement (recipt) today i.e. 07 Feb 2020 after multiple FOLLOWUP with #BhartiaxaGI wh… https://t.co/DkSrfnZ19K
Twitter,Twitter for Android,Bharti Axa Car Plan,2/7/2020 6:19,"Gurgaon, India",RT @EngrDharmendra: @BhartiAXAGI This is to let you know that the courier has been delivered today i.e. 06 Feb 2020 2:21 PM in BHARTI AXA M…
Twitter,Twitter for Android,Bharti Axa Car Plan,2/7/2020 5:32,"Gurgaon, India",RT @EngrDharmendra: @BhartiAXAGI This is to let you know that the courier has been delivered in BHARTI AXA Mumbai office  attached is the c…
Twitter,Twitter for Android,Bharti Axa Car Plan,2/7/2020 5:32,"Gurgaon, India","RT @EngrDharmendra: @BhartiAXAGI @BhartiAXAGI I replied as attached for the Acknowledgement.

Expecting acknowledgement for the same from #…"
Twitter,Twitter for Android,Bharti Axa Car Plan,2/6/2020 13:06,"Gurgaon, India",@BhartiAXAGI This is to let you know that the courier has been delivered today i.e. 06 Feb 2020 2:21 PM in BHARTI A… https://t.co/Rv429y8C4G
Twitter,Twitter for Android,Bharti Axa Car Plan,2/6/2020 12:17,"Gurgaon, India","@BhartiAXAGI @BhartiAXAGI I replied as attached for the Acknowledgement.

Expecting acknowledgement for the same fr… https://t.co/XAqEmce56G"
Twitter,Twitter for Android,Bharti Axa Car Plan,2/6/2020 11:34,"Gurgaon, India",@BhartiAXAGI This is to let you know that the courier has been delivered in BHARTI AXA Mumbai office  attached is t… https://t.co/XSkESHV5WB
Twitter,Twitter for iPhone,Bharti Axa Car Plan,2/6/2020 8:57,,@digilocker_ind @amitgupta0310 @_DigitalIndia @NICMeity @GoI_MeitY @rssharma3 @Product_Nation @NITIAayog… https://t.co/FkQMiQuEig
Twitter,Twitter Web App,Bharti Axa Car Plan,2/6/2020 7:54,India,"@BhartiAXAGI Renewed 2wheel policy on 4th, but no policy doc yet. Confirmation page of renewal allowed downloading… https://t.co/WgrxoroJIW"
Twitter,Twitter Web App,Bharti Axa Car Plan,2/6/2020 5:43,Bangalore,"Dear @BhartiAXAGI i would like to compliment your #customerservice. 4 months, multiple emails, including email to y… https://t.co/DiA3cfuNkG"
Twitter,Twitter for Android,Bharti Axa Car Plan,2/6/2020 5:10,"New Delhi, India",@BhartiAXAGI Dear Bhartiaxa team I am totally unhappy with you service and no body lission I also call 2 ~3 time in… https://t.co/d0IUIDGdFj
Twitter,Twitter for Android,Bharti Axa Car Plan,2/6/2020 4:41,"Gurgaon, India",RT @EngrDharmendra: @BhartiAXAGI @CNBC_Awaaz @irdaindia I can't believe that I have predicted the EMAIL CONTENT of Bharti AXA Yesterday its…
Twitter,Twitter for Android,Bharti Axa Car Plan,2/6/2020 3:02,,@AXA_Asia @BhartiAXAGI Sir Why can I get so much insurance when I get insurance why yes you have a claim made my in… https://t.co/xrziErIEtv
Twitter,Twitter for Android,Bharti Axa Car Plan,2/6/2020 3:01,,@BhartiAXAGI Sir Why can I get so much insurance when I get insurance why yes you have a claim made my insurance cl… https://t.co/UjMNVisRYf
Twitter,Twitter for Android,Bharti Axa Car Plan,2/5/2020 16:07,"Pune, India",@BhartiAXAGI First you stop irritating people
Twitter,Twitter for Android,Bharti Axa Car Plan,2/5/2020 16:07,"Pune, India",@BhartiAXAGI First you stop irritating people
Twitter,Twitter for Android,Bharti Axa Car Plan,2/5/2020 15:21,"नई दिल्ली, भारत",@BhartiAXAGI Raised query related to my policy soft copy can anyone please respond.
Twitter,Twitter for Android,Bharti Axa Car Plan,2/5/2020 15:21,"Gurgaon, India",@BhartiAXAGI @CNBC_Awaaz @irdaindia I can't believe that I have predicted the EMAIL CONTENT of Bharti AXA Yesterday… https://t.co/xaknqc2zYN
Twitter,Twitter for Android,Bharti Axa Car Plan,2/5/2020 14:21,"Jaipur, India",@BhartiAXAGI need policy copy for policy no. SL017242 on my email. please check dm.
Twitter,Twitter for Android,Bharti Axa Car Plan,2/5/2020 13:02,Lucknow,"@BhartiAXAGI @FinMinIndia @PMOIndia 
Sir still waiting for your response regarding my insurance claim as i have sen… https://t.co/lVNoTyx4Rv"
Twitter,Twitter for Android,Bharti Axa Car Plan,2/5/2020 12:13,"Gurgaon, India",RT @EngrDharmendra: @BhartiAXAGI @CNBC_Awaaz @irdaindia @BhartiAXAGI I asked you via direct message that how long so called national level…
Twitter,Twitter for Android,Bharti Axa Car Plan,2/5/2020 8:38,,@BhartiAXAGI Today it has been 12 days and no update whatsoever from @BhartiAXAGI  #insurance
Twitter,Twitter for Android,Bharti Axa Car Plan,2/5/2020 6:17,"Gurgaon, India",@BhartiAXAGI As per last requirement I have SENT THESE DOCUMENTS ON 04-FEB 2020 WITH DTDC COURIER TO BHARTI AXA MUM… https://t.co/jWm0vyBFaX
Twitter,Twitter for Android,Bharti Axa Car Plan,2/5/2020 6:04,"Gurgaon, India",@BhartiAXAGI @CNBC_Awaaz @irdaindia @BhartiAXAGI I asked you via direct message that how long so called national le… https://t.co/sOl6Sv8HDi
Twitter,Twitter for Android,Bharti Axa Car Plan,2/5/2020 5:31,"Gurgaon, India","RT @EngrDharmendra: @BhartiAXAGI @CNBC_Awaaz @irdaindia DM THE COPIES OF THE RECIEVED DOCUMENTS WHICH ARE AS MENTIONED BELOW
1. IRDA CLAIM…"
Twitter,Twitter for Android,Bharti Axa Car Plan,2/5/2020 5:31,"Gurgaon, India",RT @EngrDharmendra: @BhartiAXAGI @CNBC_Awaaz @irdaindia Let me know when will my Criticle illness sum assured amount credit into my account…
Twitter,Twitter for Android,Bharti Axa Car Plan,2/5/2020 5:31,"Gurgaon, India","RT @EngrDharmendra: @BhartiAXAGI @CNBC_Awaaz @irdaindia I HAVE SENT THESE DOCUMENTS TODAY WITH DTDC TO BHARTI AXA MALAD OFFICE MUMBAI, FIND…"
Twitter,Twitter Web App,Bharti Axa Car Plan,2/4/2020 16:45,,"RT @BhartiAXAGI: With #WorldCancerDay coming up, our employees have formed a #CancelCancer army with personal pledges to defeat cancer.
Ish…"
Twitter,Twitter for Android,Bharti Axa Car Plan,2/4/2020 16:04,"Gurgaon, India",@BhartiAXAGI @CNBC_Awaaz @irdaindia Let me know when will my Criticle illness sum assured amount credit into my acc… https://t.co/JO8RDCAwfl
Twitter,Twitter for Android,Bharti Axa Car Plan,2/4/2020 15:58,"Gurgaon, India","@BhartiAXAGI @CNBC_Awaaz @irdaindia DM THE COPIES OF THE RECIEVED DOCUMENTS WHICH ARE AS MENTIONED BELOW
1. IRDA CL… https://t.co/rs97pUOqmV"
Twitter,Twitter for Android,Bharti Axa Car Plan,2/4/2020 13:30,"Mumbai, India",@BhartiAXAGI I dont Need Policy as it was not sent on time ..I need Refund as the told earlier . Please initiate Re… https://t.co/FOpJHYthe9
Twitter,Twitter for Android,Bharti Axa Car Plan,2/4/2020 12:36,"Gurgaon, India","@BhartiAXAGI @CNBC_Awaaz @irdaindia I HAVE SENT THESE DOCUMENTS TODAY WITH DTDC TO BHARTI AXA MALAD OFFICE MUMBAI,… https://t.co/Ww6gfA4ht5"
Twitter,Twitter for Android,Bharti Axa Car Plan,2/4/2020 12:13,india,@BhartiAXAGI Hey guys sent u a dm about my insurance renewal. Waiting for a reply
Twitter,Twitter for Android,Bharti Axa Car Plan,2/4/2020 11:16,,RT @MukeshV36179651: @BhartiAXAGI Sir  my policy  no SM438354.   My contact  no 7991176388 plzz  sir  help  immdeatly
Twitter,Twitter for Android,Bharti Axa Car Plan,2/4/2020 11:13,,@BhartiAXAGI Sir  my policy  no SM438354.   My contact  no 7991176388 plzz  sir  help  immdeatly
Twitter,Twitter for Android,Bharti Axa Car Plan,2/4/2020 11:10,,"RT @BhartiAXAGI: @MukeshV36179651 Dear Mukesh, we understand how inconvenient this could be and sincerely apologize for the same. Could you…"
Twitter,Twitter for Android,Bharti Axa Car Plan,2/4/2020 10:41,"Bhojpur, India","@BhartiAXAGI
Your server is not working https://t.co/l7FA5UdHoR"
Twitter,Twitter for Android,Bharti Axa Car Plan,2/4/2020 10:35,"MAINPURI, U.P. 205001",@BhartiAXAGI If you can't give solution or satisfied your customer. How you can do this? I send so many mail and de… https://t.co/cWTwTXUUwf
Twitter,Twitter Web App,Bharti Axa Car Plan,2/4/2020 9:10,"Mumbai, India",27th Jan to Feb 4th! And they still couldn't answer. @BhartiAXAGI https://t.co/I4uazrrLn4
Twitter,Twitter for Android,Bharti Axa Car Plan,2/3/2020 12:26,Tiruchirapalli,"@BhartiAXAGI @bhartiaxalife 
I don't have any policies with Bharti AXA,but I frequently get calls from AXA HO,stati… https://t.co/V31isxU9cb"
Twitter,Twitter Web App,Cholamandalam Car Insurance Plan,2/11/2020 13:51,"Mumbai, India",@CholaMS can anyone reply now?
Twitter,Twitter for iPhone,Cholamandalam Car Insurance Plan,2/11/2020 10:20,"Mumbai ,India","@CholaMS , Bad website , worse customer service . My amount is deducted and I have not yet received my policy. They just tell lies ..."
Twitter,Twitter for iPhone,Cholamandalam Car Insurance Plan,2/10/2020 5:41,,@CholaMS This is ur true face guys https://t.co/x5gytvYXJU
Twitter,Twitter for iPhone,Cholamandalam Car Insurance Plan,2/9/2020 10:13,,@CholaMS 3rd class services with a bad experience #lying #thief #careless #CustomerService ridiculous  #moneywaste… https://t.co/jZmnbNDiO7
Twitter,Twitter Web App,Cholamandalam Car Insurance Plan,2/6/2020 8:57,"Mumbai, India",@CholaMS @MhdShariff hello @CholaMS who does run your handle? do they like to work o social media or just time pass… https://t.co/Vr65ugwGoQ
Twitter,Twitter Web App,Cholamandalam Car Insurance Plan,2/5/2020 15:24,,@CholaMS sir just now i renewal my bike insurance online in you website using google pay.the amount deducted and is… https://t.co/0V0fTnPO9p
Twitter,Twitter for Android,Cholamandalam Car Insurance Plan,2/5/2020 7:53,,@CholaMS @nsitharaman @narendramodi  The health insurance premium has shot up by 120% with no change in policy term… https://t.co/dv3dBMLLSv
Twitter,Twitter for Android,Cholamandalam Car Insurance Plan,2/5/2020 5:24,"Patna, Bihar","@PMOIndia @AmitShah @rsprasad @CholaMS 
Sir. My policy no is 2873/00000118/0001/000/00-2826/00139909/000/00.with ch… https://t.co/3RUnkBliLh"
Twitter,Twitter for Android,Future Generali Car Insurance Plan,2/10/2020 7:46,,@Future_Generali @modi_shiva @FGLifeIndia @modi_shiva I also had a very worst experience with @Future_Generali. The… https://t.co/EcKuswUnC5
Twitter,Simplify360,Future Generali Car Insurance Plan,2/10/2020 6:26,"Mumbai, India",@modi_shiva We are a Life Insurance company and we can address your queries about life insurance products and servi… https://t.co/ayItR69GuS
Twitter,Twitter for Android,Future Generali Car Insurance Plan,2/7/2020 8:25,"Pune, India","RT @vickykumbhar7: @Future_Generali 
@Coverfox 
Disappointed Unsatisfied.Guys help me to raise this.I raised claim on Tuesday and after 2 d…"
Twitter,Twitter for Android,Future Generali Car Insurance Plan,2/7/2020 8:23,"Pune,India","@Future_Generali 
@Coverfox 
Disappointed Unsatisfied.Guys help me to raise this.I raised claim on Tuesday and afte… https://t.co/gl6RV3HzEs"
Twitter,Twitter for Android,Future Generali Car Insurance Plan,2/6/2020 17:53,Bangalore,RT @digilocker_ind: @_DigitalIndia @NICMeity @GoI_MeitY @rssharma3 @Product_Nation @NITIAayog @India_Stack Live status is available on this…
Twitter,Twitter for Android,Future Generali Car Insurance Plan,2/6/2020 17:17,,@digilocker_ind @_DigitalIndia @NICMeity @GoI_MeitY @rssharma3 @Product_Nation @NITIAayog @India_Stack… https://t.co/qE7wNg1966
Twitter,Twitter Web App,Future Generali Car Insurance Plan,2/6/2020 16:41,India,@Future_Generali claims of Ganpat Eknath Jadhav and Sharada Vishwanath jadhav are rejected for wrong reason.The sur… https://t.co/kbuFvMw0xA
Twitter,Twitter for Android,Future Generali Car Insurance Plan,2/6/2020 6:54,In Orbit,RT @digilocker_ind: @_DigitalIndia @NICMeity @GoI_MeitY @rssharma3 @Product_Nation @NITIAayog @India_Stack Live status is available on this…
Twitter,Twitter for Android,Future Generali Car Insurance Plan,2/6/2020 6:17,"Bihar, India",RT @digilocker_ind: @_DigitalIndia @NICMeity @GoI_MeitY @rssharma3 @Product_Nation @NITIAayog @India_Stack Live status is available on this…
Twitter,Twitter Web App,Future Generali Car Insurance Plan,2/6/2020 6:14,"New Delhi, Delhi",@_DigitalIndia @NICMeity @GoI_MeitY @rssharma3 @Product_Nation @NITIAayog @India_Stack Live status is available on… https://t.co/YqSrtzK9aT
Twitter,Twitter for iPhone,Future Generali Car Insurance Plan,2/5/2020 17:38,,@Future_Generali Pathetic experience with Motor Claim. Had to follow up for surveyor visit and then follow up for s… https://t.co/dLc1hXzWoN
Twitter,Twitter for Android,Future Generali Car Insurance Plan,2/5/2020 12:24,Bharat ,@Future_Generali Check your DM
Twitter,Twitter for Android,Future Generali Car Insurance Plan,2/5/2020 12:09,Bharat ,@Future_Generali So you agree to the so called list being in use !
Twitter,Twitter for Android,Future Generali Car Insurance Plan,2/5/2020 6:28,Bharat ,@Future_Generali your sales team makes an unwarranted call to sell me insurance  ...On being asked that I never ask… https://t.co/YYGK0HcKre
Twitter,Twitter for Android,Future Generali Car Insurance Plan,2/4/2020 15:08,Mumbai,RT @Future_Generali: It’s not just about being aware; it’s also about taking the right steps towards protecting you and your loved ones fro…
Twitter,Twitter Web App,Future Generali Car Insurance Plan,2/4/2020 13:47,Europ Assistance Holding ,RT @Future_Generali: It’s not just about being aware; it’s also about taking the right steps towards protecting you and your loved ones fro…
Twitter,Twitter Web App,Hdfc Ergo Car Insurance Plan,2/11/2020 14:33,,"@HDFCERGOGIC As per the support team, if I get RC stamped as RTO Attapur, they will charge 392/- instead of 4799/-.… https://t.co/8pFw65qkjX"
Twitter,Twitter Web App,Hdfc Ergo Car Insurance Plan,2/11/2020 14:31,,@HDFCERGOGIC - I got company-leased car re-registered in my name (RTO Hyderabad center -&gt; RTO Ranga Reddy). Your su… https://t.co/MIhfnS6myT
Twitter,Twitter for iPhone,Hdfc Ergo Car Insurance Plan,2/11/2020 13:27,"New Delhi, India",".@HDFCERGOGIC very disappointed with HDFC car insurance assessment,my car hit door rail while backing up,bonnet got… https://t.co/NTKE8PcxhP"
Twitter,Twitter for iPhone,Hdfc Ergo Car Insurance Plan,2/11/2020 13:25,"New Delhi, India","@HDFCERGOGIC very disappointed with HDFC car insurance assessment,my car hit door rail while backing up,bonnet got… https://t.co/6aOFLSAmg4"
Twitter,Twitter for iPhone,Hdfc Ergo Car Insurance Plan,2/11/2020 12:37,"Tiruchirapalli, India",@HDFCERGOGIC Payment made through payzapp but no confirmation on renewal of policy for more than 8 hours. Will you… https://t.co/7Lq4Y5v4if
Twitter,Twitter for Android,Hdfc Ergo Car Insurance Plan,2/11/2020 11:25,"Vishakhapatnam, India",RT @HDFCERGOGIC: Have you ever experienced this on the roads? Stay tuned to know more. https://t.co/ZgGe7pPCx5
Twitter,Twitter for Android,Hdfc Ergo Car Insurance Plan,2/11/2020 10:44,"Bengaluru, India","@HDFCERGOGIC Shutdown your business, I suggest all, don't take any product/service from HDFC group. Such a… https://t.co/WWFQQx0rbB"
Twitter,Twitter for Android,Hdfc Ergo Car Insurance Plan,2/11/2020 9:55,"Mumbai, India","@HDFCERGOHealth @HDFCERGOGIC

2952201494482601-2825

Can you please share my policy receipt pls...this is for tax filing"
Twitter,Twitter for iPhone,Hdfc Ergo Car Insurance Plan,2/11/2020 9:14,"Salem, India",@HDFCERGOGIC @HDFCERGOGIC For ur info I came here atleast a week ago posting my concerns.This tweet shows ur ignora… https://t.co/QeCPQMuuEs
Twitter,Twitter Web App,Hdfc Ergo Car Insurance Plan,2/11/2020 8:52,chennai,HDFC ERGO Health Insurance awards its media mandate to dentsu X India @HDFCERGOGIC @DentsuAegisIN @Umanathv… https://t.co/Kcfghd3qKv
Twitter,Twitter for iPhone,Hdfc Ergo Car Insurance Plan,2/11/2020 8:35,"Salem, India",@h_ayadav @DMISHRA207 @HDFCERGOGIC I'm from tamilnadu and I work in tcs. Surveyor mocked me and they made me to fee… https://t.co/DsG2Dm2fA9
Twitter,Twitter for iPhone,Hdfc Ergo Car Insurance Plan,2/11/2020 7:43,India,@HDFCERGOGIC Pls close my claim to begin with !! What utter torture ... the new policy Client is torturing me for e… https://t.co/noLXyDh7G2
Twitter,Twitter for iPhone,Hdfc Ergo Car Insurance Plan,2/11/2020 7:13,Bangalore,@HDFCERGOGIC @narendramodi @nsitharaman @FinMinIndia @sbigeneral Fraudulent Vehicle Insurance Policy Rampant.… https://t.co/LEuoTRxQ5U
Twitter,Twitter for Android,Hdfc Ergo Car Insurance Plan,2/11/2020 6:56,"Indore, India",@HDFCERGOGIC No reply
Twitter,Twitter for iPhone,Hdfc Ergo Car Insurance Plan,2/11/2020 6:41,"Chennai, India",@HDFCERGOGIC No mail yet
Twitter,Twitter for Android,Hdfc Ergo Car Insurance Plan,2/11/2020 6:32,"Lucknow, India",RT @HDFCERGOGIC: Let's make the internet a safer place for us and our loved ones. Stay safe even in the digital world with e@Secure Insuran…
Twitter,Twitter for iPhone,Hdfc Ergo Car Insurance Plan,2/11/2020 6:28,"Chennai, India",@HDFCERGOGIC @HDFCERGOGIC I haven’t received any mail communication from you guys!!! Don’t fool others please
Twitter,Twitter for Android,Hdfc Ergo Car Insurance Plan,2/11/2020 6:16,"Indore, India",@HDFCERGOGIC Also forwarded
Twitter,Twitter for Android,Hdfc Ergo Car Insurance Plan,2/11/2020 5:37,"लखनऊ, भारत",RT @HDFCERGOGIC: Let's make the internet a safer place for us and our loved ones. Stay safe even in the digital world with e@Secure Insuran…
Twitter,Twitter for Android,Hdfc Ergo Car Insurance Plan,2/11/2020 5:36,"Mumbai, India",RT @HDFCERGOGIC: Let's make the internet a safer place for us and our loved ones. Stay safe even in the digital world with e@Secure Insuran…
Twitter,Twitter for Android,Hdfc Ergo Car Insurance Plan,2/11/2020 5:25,📶,RT @HDFCERGOGIC: Let's make the internet a safer place for us and our loved ones. Stay safe even in the digital world with e@Secure Insuran…
Twitter,Twitter for Android,Hdfc Ergo Car Insurance Plan,2/11/2020 5:15,,@HDFCERGOHealth @HDFCERGOGIC hi my policy no. is AA01129056 and is active but couldn't able to connect with custome… https://t.co/SVTlXi5eFL
Twitter,Twitter for Android,Hdfc Ergo Car Insurance Plan,2/11/2020 2:36,"Nashik, India","@HDFCERGOGIC As per your reques i have already provide you my health policy number, registered mail id and my regis… https://t.co/2iWYn9aZRc"
Twitter,Twitter for iPhone,Hdfc Ergo Car Insurance Plan,2/11/2020 1:00,,@HDFCERGOGIC Kindly reply
Twitter,Twitter for Android,Hdfc Ergo Car Insurance Plan,2/10/2020 17:26,,"@HDFCERGOGIC
@HDFCERGOHealth
@irda
@irvpaswan

Fake advertising...
My genuine claim for Rest Allowance cancelled on… https://t.co/gIrjJL8az7"
Twitter,Twitter for Android,Hdfc Ergo Car Insurance Plan,2/10/2020 17:10,,"@HDFCERGOGIC My registered number 9910300368
Registered email aneja.sacin@rediffmail.com
Policy number 2312100367165600000"
Twitter,Twitter Web App,Hdfc Ergo Car Insurance Plan,2/10/2020 15:59,,@HDFCERGOGIC Thanks for your endeavours. Has been contacted by the surveyor And the process has been started.
Twitter,Twitter Web App,Hdfc Ergo Car Insurance Plan,2/10/2020 14:59,,@HDFCERGOHealth @HDFCERGOGIC refund still not received for policy AA01298640 been over a month now. Raised the issu… https://t.co/oloCI6E7g2
Twitter,Twitter for Android,Hdfc Ergo Car Insurance Plan,2/10/2020 14:29,Bangalore,@HDFCERGOGIC I got the support from Hyundai road side assistance
Twitter,Twitter for iPhone,Hdfc Ergo Car Insurance Plan,2/10/2020 14:14,,"@HDFCERGOGIC My contact no 9811991145
Email is Amit.softsales@gmail.com"
Twitter,Twitter for iPhone,Hdfc Ergo Car Insurance Plan,2/10/2020 14:14,,@HDFCERGOGIC My Car insurance policy no 2311202857573500000
Twitter,Twitter for iPhone,Hdfc Ergo Car Insurance Plan,2/10/2020 13:32,,"@HDFCERGOGIC You looked into the claim and rejected it without giving any reason. When asked, your employee refused… https://t.co/vhGslWmmU7"
Twitter,TweetDeck,Hdfc Ergo Car Insurance Plan,2/10/2020 12:30,Mumbai,"HDFC ERGO Health Insurance awards media mandate to @dentsuXIndia. More here - https://t.co/ZXMIDMkHgZ

@HDFCERGOGIC… https://t.co/ndY8uSKCPo"
Twitter,Twitter for iPhone,Hdfc Ergo Car Insurance Plan,2/10/2020 11:55,,@HDFCERGOGIC Hope you get back soon
Twitter,Twitter Web App,Hdfc Ergo Car Insurance Plan,2/10/2020 11:30,INDIA,"You're just a click away from road safety! BIG FM and @HDFCERGOGIC presents, #HighBeamNotOkPlease, a unique initiat… https://t.co/lWb4o6Tzwl"
Twitter,Twitter for Android,Hdfc Ergo Car Insurance Plan,2/10/2020 11:14,"Nashik, India",@HDFCERGOGIC @HDFCERGOHealth If any thing happen to my health hdfc ergo life insurance company is solely responsibl… https://t.co/RgdgP4vlQv
Twitter,Twitter for Android,Hdfc Ergo Car Insurance Plan,2/10/2020 11:11,"Nashik, India",@HDFCERGOGIC @HDFCERGOHealth HDFC Ergo company is cheating with me. Yet not confirm me cashless proposal at birla e… https://t.co/Zl3BO334Wc
